index,coef,timepoint,condition,subj,roi
cue_cpe_3_00,0.0093701447967,-1,cue_cpe_3,pc07,yeo17_ifs
cue_cpe_3_01,0.0194923328619,0,cue_cpe_3,pc07,yeo17_ifs
cue_cpe_3_02,0.0355567693735,1,cue_cpe_3,pc07,yeo17_ifs
cue_cpe_3_03,0.0609402163412,2,cue_cpe_3,pc07,yeo17_ifs
cue_cpe_3_04,0.0863517295326,3,cue_cpe_3,pc07,yeo17_ifs
cue_cpe_3_05,0.0920840133867,4,cue_cpe_3,pc07,yeo17_ifs
cue_cpe_3_06,0.0728840736952,5,cue_cpe_3,pc07,yeo17_ifs
cue_cpe_3_07,0.0380627505248,6,cue_cpe_3,pc07,yeo17_ifs
cue_cpe_3_08,0.014432102612,7,cue_cpe_3,pc07,yeo17_ifs
cue_cpe_3_09,0.00728459118398,8,cue_cpe_3,pc07,yeo17_ifs
cue_cpe_3_10,0.00448776283246,9,cue_cpe_3,pc07,yeo17_ifs
cue_cpe_3_11,0.00522955122497,10,cue_cpe_3,pc07,yeo17_ifs
cue_cpe_3_12,0.00729944337388,11,cue_cpe_3,pc07,yeo17_ifs
cue_cpe_3_13,0.00320089572003,12,cue_cpe_3,pc07,yeo17_ifs
cue_cpe_3_14,-0.0159397552535,13,cue_cpe_3,pc07,yeo17_ifs
cue_cpe_3_15,-0.0264083332509,14,cue_cpe_3,pc07,yeo17_ifs
cue_cpe_3_16,-0.0166754258368,15,cue_cpe_3,pc07,yeo17_ifs
cue_cpe_3_17,0.00629394176131,16,cue_cpe_3,pc07,yeo17_ifs
cue_cpe_3_18,0.0185085145601,17,cue_cpe_3,pc07,yeo17_ifs
cue_cpe_3_19,0.0134096272139,18,cue_cpe_3,pc07,yeo17_ifs
cue_cpe_3_20,-0.00190995682875,19,cue_cpe_3,pc07,yeo17_ifs
cue_cpe_3_21,-0.00679796084747,20,cue_cpe_3,pc07,yeo17_ifs
cue_cpe_3_22,0.0039244178838,21,cue_cpe_3,pc07,yeo17_ifs
cue_cpe_3_23,0.0186716344388,22,cue_cpe_3,pc07,yeo17_ifs
stim_cpe_3_00,0.0113439678289,-1,stim_cpe_3,pc07,yeo17_ifs
stim_cpe_3_01,0.00449304086464,0,stim_cpe_3,pc07,yeo17_ifs
stim_cpe_3_02,0.0497790451882,1,stim_cpe_3,pc07,yeo17_ifs
stim_cpe_3_03,0.121487917288,2,stim_cpe_3,pc07,yeo17_ifs
stim_cpe_3_04,0.160750680954,3,stim_cpe_3,pc07,yeo17_ifs
stim_cpe_3_05,0.149300102685,4,stim_cpe_3,pc07,yeo17_ifs
stim_cpe_3_06,0.11981901473,5,stim_cpe_3,pc07,yeo17_ifs
stim_cpe_3_07,0.095355692818,6,stim_cpe_3,pc07,yeo17_ifs
stim_cpe_3_08,0.0556181852246,7,stim_cpe_3,pc07,yeo17_ifs
stim_cpe_3_09,-1.73068464263e-07,8,stim_cpe_3,pc07,yeo17_ifs
stim_cpe_3_10,-0.0321210007616,9,stim_cpe_3,pc07,yeo17_ifs
stim_cpe_3_11,-0.0204157765245,10,stim_cpe_3,pc07,yeo17_ifs
stim_cpe_3_12,0.00763038598531,11,stim_cpe_3,pc07,yeo17_ifs
stim_cpe_3_13,0.0182714139746,12,stim_cpe_3,pc07,yeo17_ifs
stim_cpe_3_14,0.0123328514818,13,stim_cpe_3,pc07,yeo17_ifs
stim_cpe_3_15,0.00920680164272,14,stim_cpe_3,pc07,yeo17_ifs
stim_cpe_3_16,0.0133724687307,15,stim_cpe_3,pc07,yeo17_ifs
stim_cpe_3_17,0.011536916502,16,stim_cpe_3,pc07,yeo17_ifs
stim_cpe_3_18,-0.00737567067919,17,stim_cpe_3,pc07,yeo17_ifs
stim_cpe_3_19,-0.0162522055642,18,stim_cpe_3,pc07,yeo17_ifs
stim_cpe_3_20,-0.0137501881852,19,stim_cpe_3,pc07,yeo17_ifs
stim_cpe_3_21,-0.0105267247327,20,stim_cpe_3,pc07,yeo17_ifs
stim_cpe_3_22,-0.00925457602431,21,stim_cpe_3,pc07,yeo17_ifs
stim_cpe_3_23,-0.012341960691,22,stim_cpe_3,pc07,yeo17_ifs
cue_cpe_4_00,-0.000159450591992,-1,cue_cpe_4,pc07,yeo17_ifs
cue_cpe_4_01,0.00681882589744,0,cue_cpe_4,pc07,yeo17_ifs
cue_cpe_4_02,0.0305472696272,1,cue_cpe_4,pc07,yeo17_ifs
cue_cpe_4_03,0.0643067920667,2,cue_cpe_4,pc07,yeo17_ifs
cue_cpe_4_04,0.0721626887581,3,cue_cpe_4,pc07,yeo17_ifs
cue_cpe_4_05,0.048480720651,4,cue_cpe_4,pc07,yeo17_ifs
cue_cpe_4_06,0.0249966030364,5,cue_cpe_4,pc07,yeo17_ifs
cue_cpe_4_07,0.0143053541291,6,cue_cpe_4,pc07,yeo17_ifs
cue_cpe_4_08,0.00660008012972,7,cue_cpe_4,pc07,yeo17_ifs
cue_cpe_4_09,-0.0106745944695,8,cue_cpe_4,pc07,yeo17_ifs
cue_cpe_4_10,-0.0220741191965,9,cue_cpe_4,pc07,yeo17_ifs
cue_cpe_4_11,-0.00141946321882,10,cue_cpe_4,pc07,yeo17_ifs
cue_cpe_4_12,0.0248181430599,11,cue_cpe_4,pc07,yeo17_ifs
cue_cpe_4_13,0.0227582183941,12,cue_cpe_4,pc07,yeo17_ifs
cue_cpe_4_14,-0.00648992660306,13,cue_cpe_4,pc07,yeo17_ifs
cue_cpe_4_15,-0.02878908615,14,cue_cpe_4,pc07,yeo17_ifs
cue_cpe_4_16,-0.028282089455,15,cue_cpe_4,pc07,yeo17_ifs
cue_cpe_4_17,-0.0165960695788,16,cue_cpe_4,pc07,yeo17_ifs
cue_cpe_4_18,0.00153601182703,17,cue_cpe_4,pc07,yeo17_ifs
cue_cpe_4_19,0.00783785099865,18,cue_cpe_4,pc07,yeo17_ifs
cue_cpe_4_20,-0.00308147208843,19,cue_cpe_4,pc07,yeo17_ifs
cue_cpe_4_21,-0.00858881709288,20,cue_cpe_4,pc07,yeo17_ifs
cue_cpe_4_22,-0.00179853630692,21,cue_cpe_4,pc07,yeo17_ifs
cue_cpe_4_23,-0.000250196221273,22,cue_cpe_4,pc07,yeo17_ifs
stim_cpe_4_00,0.0386305234761,-1,stim_cpe_4,pc07,yeo17_ifs
stim_cpe_4_01,0.0608568763164,0,stim_cpe_4,pc07,yeo17_ifs
stim_cpe_4_02,0.0855456567191,1,stim_cpe_4,pc07,yeo17_ifs
stim_cpe_4_03,0.138367432091,2,stim_cpe_4,pc07,yeo17_ifs
stim_cpe_4_04,0.202230765872,3,stim_cpe_4,pc07,yeo17_ifs
stim_cpe_4_05,0.224799554413,4,stim_cpe_4,pc07,yeo17_ifs
stim_cpe_4_06,0.178250161356,5,stim_cpe_4,pc07,yeo17_ifs
stim_cpe_4_07,0.116275437216,6,stim_cpe_4,pc07,yeo17_ifs
stim_cpe_4_08,0.0767283833524,7,stim_cpe_4,pc07,yeo17_ifs
stim_cpe_4_09,0.0471698864882,8,stim_cpe_4,pc07,yeo17_ifs
stim_cpe_4_10,0.0234082598628,9,stim_cpe_4,pc07,yeo17_ifs
stim_cpe_4_11,0.0107729375702,10,stim_cpe_4,pc07,yeo17_ifs
stim_cpe_4_12,0.00217203380198,11,stim_cpe_4,pc07,yeo17_ifs
stim_cpe_4_13,-0.00834350211502,12,stim_cpe_4,pc07,yeo17_ifs
stim_cpe_4_14,-0.0086981971652,13,stim_cpe_4,pc07,yeo17_ifs
stim_cpe_4_15,-0.00217536876673,14,stim_cpe_4,pc07,yeo17_ifs
stim_cpe_4_16,-0.00843332187481,15,stim_cpe_4,pc07,yeo17_ifs
stim_cpe_4_17,-0.0104138992849,16,stim_cpe_4,pc07,yeo17_ifs
stim_cpe_4_18,-0.0106814245501,17,stim_cpe_4,pc07,yeo17_ifs
stim_cpe_4_19,-0.0165810125859,18,stim_cpe_4,pc07,yeo17_ifs
stim_cpe_4_20,-0.0230523435191,19,stim_cpe_4,pc07,yeo17_ifs
stim_cpe_4_21,-0.0135160487985,20,stim_cpe_4,pc07,yeo17_ifs
stim_cpe_4_22,-0.00459005432674,21,stim_cpe_4,pc07,yeo17_ifs
stim_cpe_4_23,-0.00950788271524,22,stim_cpe_4,pc07,yeo17_ifs
error_00,-0.00148406354571,-1,error,pc07,yeo17_ifs
error_01,-0.00358517937919,0,error,pc07,yeo17_ifs
error_02,0.0362134161552,1,error,pc07,yeo17_ifs
error_03,0.118814231163,2,error,pc07,yeo17_ifs
error_04,0.202217344062,3,error,pc07,yeo17_ifs
error_05,0.234335909179,4,error,pc07,yeo17_ifs
error_06,0.209299596156,5,error,pc07,yeo17_ifs
error_07,0.164678463934,6,error,pc07,yeo17_ifs
error_08,0.120796275854,7,error,pc07,yeo17_ifs
error_09,0.0789142743427,8,error,pc07,yeo17_ifs
error_10,0.0390656109402,9,error,pc07,yeo17_ifs
error_11,0.0101101113503,10,error,pc07,yeo17_ifs
error_12,-0.00324930594809,11,error,pc07,yeo17_ifs
error_13,-0.00310550471475,12,error,pc07,yeo17_ifs
error_14,-0.00756356841051,13,error,pc07,yeo17_ifs
error_15,-0.0273736420807,14,error,pc07,yeo17_ifs
error_16,-0.0397774471384,15,error,pc07,yeo17_ifs
error_17,-0.0163088010036,16,error,pc07,yeo17_ifs
error_18,0.00820238332539,17,error,pc07,yeo17_ifs
error_19,0.00523155424393,18,error,pc07,yeo17_ifs
error_20,-0.0196115002035,19,error,pc07,yeo17_ifs
error_21,-0.0300016371455,20,error,pc07,yeo17_ifs
error_22,-0.0268269090242,21,error,pc07,yeo17_ifs
error_23,-0.0205439004156,22,error,pc07,yeo17_ifs
cue_cpe_2_00,0.0097734060293,-1,cue_cpe_2,pc07,yeo17_ifs
cue_cpe_2_01,0.031666521961,0,cue_cpe_2,pc07,yeo17_ifs
cue_cpe_2_02,0.0513524129811,1,cue_cpe_2,pc07,yeo17_ifs
cue_cpe_2_03,0.0605462934571,2,cue_cpe_2,pc07,yeo17_ifs
cue_cpe_2_04,0.0600201827576,3,cue_cpe_2,pc07,yeo17_ifs
cue_cpe_2_05,0.0589540825601,4,cue_cpe_2,pc07,yeo17_ifs
cue_cpe_2_06,0.0469462152326,5,cue_cpe_2,pc07,yeo17_ifs
cue_cpe_2_07,0.0173385083006,6,cue_cpe_2,pc07,yeo17_ifs
cue_cpe_2_08,-0.0060840720511,7,cue_cpe_2,pc07,yeo17_ifs
cue_cpe_2_09,-0.0139629860217,8,cue_cpe_2,pc07,yeo17_ifs
cue_cpe_2_10,-0.0210163401286,9,cue_cpe_2,pc07,yeo17_ifs
cue_cpe_2_11,-0.0299109456563,10,cue_cpe_2,pc07,yeo17_ifs
cue_cpe_2_12,-0.0378773289575,11,cue_cpe_2,pc07,yeo17_ifs
cue_cpe_2_13,-0.0397139867727,12,cue_cpe_2,pc07,yeo17_ifs
cue_cpe_2_14,-0.0398072203426,13,cue_cpe_2,pc07,yeo17_ifs
cue_cpe_2_15,-0.0365379524166,14,cue_cpe_2,pc07,yeo17_ifs
cue_cpe_2_16,-0.0164954082236,15,cue_cpe_2,pc07,yeo17_ifs
cue_cpe_2_17,-0.0100968733101,16,cue_cpe_2,pc07,yeo17_ifs
cue_cpe_2_18,-0.0240172057571,17,cue_cpe_2,pc07,yeo17_ifs
cue_cpe_2_19,-0.0401834866563,18,cue_cpe_2,pc07,yeo17_ifs
cue_cpe_2_20,-0.0342498277692,19,cue_cpe_2,pc07,yeo17_ifs
cue_cpe_2_21,-0.0134483303915,20,cue_cpe_2,pc07,yeo17_ifs
cue_cpe_2_22,-0.00806736352303,21,cue_cpe_2,pc07,yeo17_ifs
cue_cpe_2_23,-0.00941893700259,22,cue_cpe_2,pc07,yeo17_ifs
stim_cpe_2_00,-0.00371367557293,-1,stim_cpe_2,pc07,yeo17_ifs
stim_cpe_2_01,-0.000663850653882,0,stim_cpe_2,pc07,yeo17_ifs
stim_cpe_2_02,0.0376653444097,1,stim_cpe_2,pc07,yeo17_ifs
stim_cpe_2_03,0.110527932496,2,stim_cpe_2,pc07,yeo17_ifs
stim_cpe_2_04,0.172192264429,3,stim_cpe_2,pc07,yeo17_ifs
stim_cpe_2_05,0.183334440592,4,stim_cpe_2,pc07,yeo17_ifs
stim_cpe_2_06,0.141813262459,5,stim_cpe_2,pc07,yeo17_ifs
stim_cpe_2_07,0.0762198813382,6,stim_cpe_2,pc07,yeo17_ifs
stim_cpe_2_08,0.0234968801346,7,stim_cpe_2,pc07,yeo17_ifs
stim_cpe_2_09,0.00549307722086,8,stim_cpe_2,pc07,yeo17_ifs
stim_cpe_2_10,0.0153377771598,9,stim_cpe_2,pc07,yeo17_ifs
stim_cpe_2_11,0.0207410257059,10,stim_cpe_2,pc07,yeo17_ifs
stim_cpe_2_12,0.00934205607716,11,stim_cpe_2,pc07,yeo17_ifs
stim_cpe_2_13,-0.00223182788163,12,stim_cpe_2,pc07,yeo17_ifs
stim_cpe_2_14,0.00656717638511,13,stim_cpe_2,pc07,yeo17_ifs
stim_cpe_2_15,0.00931975964599,14,stim_cpe_2,pc07,yeo17_ifs
stim_cpe_2_16,-0.00801488658321,15,stim_cpe_2,pc07,yeo17_ifs
stim_cpe_2_17,-0.00965535993029,16,stim_cpe_2,pc07,yeo17_ifs
stim_cpe_2_18,0.0042522643684,17,stim_cpe_2,pc07,yeo17_ifs
stim_cpe_2_19,0.00128947497512,18,stim_cpe_2,pc07,yeo17_ifs
stim_cpe_2_20,-0.00991502781689,19,stim_cpe_2,pc07,yeo17_ifs
stim_cpe_2_21,-0.0112330402867,20,stim_cpe_2,pc07,yeo17_ifs
stim_cpe_2_22,-0.00429214419561,21,stim_cpe_2,pc07,yeo17_ifs
stim_cpe_2_23,0.00285250717562,22,stim_cpe_2,pc07,yeo17_ifs
cue_cpe_1_00,0.00784297239682,-1,cue_cpe_1,pc07,yeo17_ifs
cue_cpe_1_01,0.00721138222417,0,cue_cpe_1,pc07,yeo17_ifs
cue_cpe_1_02,0.029109753701,1,cue_cpe_1,pc07,yeo17_ifs
cue_cpe_1_03,0.0702601472566,2,cue_cpe_1,pc07,yeo17_ifs
cue_cpe_1_04,0.0855378705737,3,cue_cpe_1,pc07,yeo17_ifs
cue_cpe_1_05,0.0558605938097,4,cue_cpe_1,pc07,yeo17_ifs
cue_cpe_1_06,0.0205452159253,5,cue_cpe_1,pc07,yeo17_ifs
cue_cpe_1_07,0.0100560110801,6,cue_cpe_1,pc07,yeo17_ifs
cue_cpe_1_08,0.00247213061956,7,cue_cpe_1,pc07,yeo17_ifs
cue_cpe_1_09,-0.00465870907256,8,cue_cpe_1,pc07,yeo17_ifs
cue_cpe_1_10,0.000317121010111,9,cue_cpe_1,pc07,yeo17_ifs
cue_cpe_1_11,0.00290390120706,10,cue_cpe_1,pc07,yeo17_ifs
cue_cpe_1_12,-0.0109191696547,11,cue_cpe_1,pc07,yeo17_ifs
cue_cpe_1_13,-0.0219440751701,12,cue_cpe_1,pc07,yeo17_ifs
cue_cpe_1_14,-0.0243799302958,13,cue_cpe_1,pc07,yeo17_ifs
cue_cpe_1_15,-0.0323314784376,14,cue_cpe_1,pc07,yeo17_ifs
cue_cpe_1_16,-0.0510050289381,15,cue_cpe_1,pc07,yeo17_ifs
cue_cpe_1_17,-0.0528694427148,16,cue_cpe_1,pc07,yeo17_ifs
cue_cpe_1_18,-0.0266154607797,17,cue_cpe_1,pc07,yeo17_ifs
cue_cpe_1_19,-0.000507520931879,18,cue_cpe_1,pc07,yeo17_ifs
cue_cpe_1_20,0.00865697842627,19,cue_cpe_1,pc07,yeo17_ifs
cue_cpe_1_21,-0.00706248616653,20,cue_cpe_1,pc07,yeo17_ifs
cue_cpe_1_22,-0.015011549192,21,cue_cpe_1,pc07,yeo17_ifs
cue_cpe_1_23,-0.00198306302421,22,cue_cpe_1,pc07,yeo17_ifs
stim_cpe_1_00,0.0131445542109,-1,stim_cpe_1,pc07,yeo17_ifs
stim_cpe_1_01,0.0073389021365,0,stim_cpe_1,pc07,yeo17_ifs
stim_cpe_1_02,0.0311177545605,1,stim_cpe_1,pc07,yeo17_ifs
stim_cpe_1_03,0.0889897323757,2,stim_cpe_1,pc07,yeo17_ifs
stim_cpe_1_04,0.147137359267,3,stim_cpe_1,pc07,yeo17_ifs
stim_cpe_1_05,0.156317026856,4,stim_cpe_1,pc07,yeo17_ifs
stim_cpe_1_06,0.104507192639,5,stim_cpe_1,pc07,yeo17_ifs
stim_cpe_1_07,0.0456734697027,6,stim_cpe_1,pc07,yeo17_ifs
stim_cpe_1_08,0.0153543519209,7,stim_cpe_1,pc07,yeo17_ifs
stim_cpe_1_09,0.00529272636045,8,stim_cpe_1,pc07,yeo17_ifs
stim_cpe_1_10,0.00632323105753,9,stim_cpe_1,pc07,yeo17_ifs
stim_cpe_1_11,0.013668182517,10,stim_cpe_1,pc07,yeo17_ifs
stim_cpe_1_12,0.0205674825595,11,stim_cpe_1,pc07,yeo17_ifs
stim_cpe_1_13,0.00876998133356,12,stim_cpe_1,pc07,yeo17_ifs
stim_cpe_1_14,0.000204553261589,13,stim_cpe_1,pc07,yeo17_ifs
stim_cpe_1_15,0.00223692087596,14,stim_cpe_1,pc07,yeo17_ifs
stim_cpe_1_16,0.00464793483954,15,stim_cpe_1,pc07,yeo17_ifs
stim_cpe_1_17,-0.0173869864958,16,stim_cpe_1,pc07,yeo17_ifs
stim_cpe_1_18,-0.038000890958,17,stim_cpe_1,pc07,yeo17_ifs
stim_cpe_1_19,-0.0370632581143,18,stim_cpe_1,pc07,yeo17_ifs
stim_cpe_1_20,-0.0196922658904,19,stim_cpe_1,pc07,yeo17_ifs
stim_cpe_1_21,-0.0238982740894,20,stim_cpe_1,pc07,yeo17_ifs
stim_cpe_1_22,-0.0187005362249,21,stim_cpe_1,pc07,yeo17_ifs
stim_cpe_1_23,0.00645265321705,22,stim_cpe_1,pc07,yeo17_ifs
cue_cpe_3_00,-0.00656307200532,-1,cue_cpe_3,pc07,yeo17_ips
cue_cpe_3_01,0.0174808510907,0,cue_cpe_3,pc07,yeo17_ips
cue_cpe_3_02,0.0519318870022,1,cue_cpe_3,pc07,yeo17_ips
cue_cpe_3_03,0.0873317430254,2,cue_cpe_3,pc07,yeo17_ips
cue_cpe_3_04,0.11040360477,3,cue_cpe_3,pc07,yeo17_ips
cue_cpe_3_05,0.112829065034,4,cue_cpe_3,pc07,yeo17_ips
cue_cpe_3_06,0.0880083860042,5,cue_cpe_3,pc07,yeo17_ips
cue_cpe_3_07,0.0374199036781,6,cue_cpe_3,pc07,yeo17_ips
cue_cpe_3_08,0.0012509804663,7,cue_cpe_3,pc07,yeo17_ips
cue_cpe_3_09,-0.00567663804496,8,cue_cpe_3,pc07,yeo17_ips
cue_cpe_3_10,0.00087392158682,9,cue_cpe_3,pc07,yeo17_ips
cue_cpe_3_11,0.0137919937829,10,cue_cpe_3,pc07,yeo17_ips
cue_cpe_3_12,0.0210836400429,11,cue_cpe_3,pc07,yeo17_ips
cue_cpe_3_13,0.0173606344743,12,cue_cpe_3,pc07,yeo17_ips
cue_cpe_3_14,0.00100725569224,13,cue_cpe_3,pc07,yeo17_ips
cue_cpe_3_15,0.00343197144786,14,cue_cpe_3,pc07,yeo17_ips
cue_cpe_3_16,0.0196588955795,15,cue_cpe_3,pc07,yeo17_ips
cue_cpe_3_17,0.0324856579804,16,cue_cpe_3,pc07,yeo17_ips
cue_cpe_3_18,0.0313148260758,17,cue_cpe_3,pc07,yeo17_ips
cue_cpe_3_19,0.0239595371656,18,cue_cpe_3,pc07,yeo17_ips
cue_cpe_3_20,0.0158408479364,19,cue_cpe_3,pc07,yeo17_ips
cue_cpe_3_21,0.0183806273505,20,cue_cpe_3,pc07,yeo17_ips
cue_cpe_3_22,0.0260322818985,21,cue_cpe_3,pc07,yeo17_ips
cue_cpe_3_23,0.0303589053052,22,cue_cpe_3,pc07,yeo17_ips
stim_cpe_3_00,0.0172376569714,-1,stim_cpe_3,pc07,yeo17_ips
stim_cpe_3_01,0.00541528998515,0,stim_cpe_3,pc07,yeo17_ips
stim_cpe_3_02,0.0500079740133,1,stim_cpe_3,pc07,yeo17_ips
stim_cpe_3_03,0.12619074293,2,stim_cpe_3,pc07,yeo17_ips
stim_cpe_3_04,0.182372628869,3,stim_cpe_3,pc07,yeo17_ips
stim_cpe_3_05,0.192897396606,4,stim_cpe_3,pc07,yeo17_ips
stim_cpe_3_06,0.169837390114,5,stim_cpe_3,pc07,yeo17_ips
stim_cpe_3_07,0.129658800632,6,stim_cpe_3,pc07,yeo17_ips
stim_cpe_3_08,0.0808942093645,7,stim_cpe_3,pc07,yeo17_ips
stim_cpe_3_09,0.0300708721114,8,stim_cpe_3,pc07,yeo17_ips
stim_cpe_3_10,-0.00425814138518,9,stim_cpe_3,pc07,yeo17_ips
stim_cpe_3_11,-0.00823129677288,10,stim_cpe_3,pc07,yeo17_ips
stim_cpe_3_12,0.00316695492844,11,stim_cpe_3,pc07,yeo17_ips
stim_cpe_3_13,0.00747717015432,12,stim_cpe_3,pc07,yeo17_ips
stim_cpe_3_14,0.00249154364584,13,stim_cpe_3,pc07,yeo17_ips
stim_cpe_3_15,-0.00020356231117,14,stim_cpe_3,pc07,yeo17_ips
stim_cpe_3_16,0.00221935062322,15,stim_cpe_3,pc07,yeo17_ips
stim_cpe_3_17,-0.00323217258498,16,stim_cpe_3,pc07,yeo17_ips
stim_cpe_3_18,-0.023330704735,17,stim_cpe_3,pc07,yeo17_ips
stim_cpe_3_19,-0.028632886767,18,stim_cpe_3,pc07,yeo17_ips
stim_cpe_3_20,-0.0248876823404,19,stim_cpe_3,pc07,yeo17_ips
stim_cpe_3_21,-0.0222154111415,20,stim_cpe_3,pc07,yeo17_ips
stim_cpe_3_22,-0.0189899706522,21,stim_cpe_3,pc07,yeo17_ips
stim_cpe_3_23,-0.018619584908,22,stim_cpe_3,pc07,yeo17_ips
cue_cpe_4_00,0.0182304434313,-1,cue_cpe_4,pc07,yeo17_ips
cue_cpe_4_01,0.0101084340696,0,cue_cpe_4,pc07,yeo17_ips
cue_cpe_4_02,0.0316616381163,1,cue_cpe_4,pc07,yeo17_ips
cue_cpe_4_03,0.0810321098362,2,cue_cpe_4,pc07,yeo17_ips
cue_cpe_4_04,0.108551319127,3,cue_cpe_4,pc07,yeo17_ips
cue_cpe_4_05,0.0914211779606,4,cue_cpe_4,pc07,yeo17_ips
cue_cpe_4_06,0.0542294595025,5,cue_cpe_4,pc07,yeo17_ips
cue_cpe_4_07,0.0231763268988,6,cue_cpe_4,pc07,yeo17_ips
cue_cpe_4_08,0.00413569676619,7,cue_cpe_4,pc07,yeo17_ips
cue_cpe_4_09,-0.0144749892206,8,cue_cpe_4,pc07,yeo17_ips
cue_cpe_4_10,-0.0321859920611,9,cue_cpe_4,pc07,yeo17_ips
cue_cpe_4_11,-0.0246132917899,10,cue_cpe_4,pc07,yeo17_ips
cue_cpe_4_12,-0.00627047076719,11,cue_cpe_4,pc07,yeo17_ips
cue_cpe_4_13,-0.00182683668113,12,cue_cpe_4,pc07,yeo17_ips
cue_cpe_4_14,-0.0127942975757,13,cue_cpe_4,pc07,yeo17_ips
cue_cpe_4_15,-0.0239635861716,14,cue_cpe_4,pc07,yeo17_ips
cue_cpe_4_16,-0.0273015096182,15,cue_cpe_4,pc07,yeo17_ips
cue_cpe_4_17,-0.0212581936158,16,cue_cpe_4,pc07,yeo17_ips
cue_cpe_4_18,-0.00323899748138,17,cue_cpe_4,pc07,yeo17_ips
cue_cpe_4_19,0.0128077953468,18,cue_cpe_4,pc07,yeo17_ips
cue_cpe_4_20,0.0192406010933,19,cue_cpe_4,pc07,yeo17_ips
cue_cpe_4_21,0.0233926388859,20,cue_cpe_4,pc07,yeo17_ips
cue_cpe_4_22,0.0252088732605,21,cue_cpe_4,pc07,yeo17_ips
cue_cpe_4_23,0.0212178477951,22,cue_cpe_4,pc07,yeo17_ips
stim_cpe_4_00,0.0375533254694,-1,stim_cpe_4,pc07,yeo17_ips
stim_cpe_4_01,0.0576893910884,0,stim_cpe_4,pc07,yeo17_ips
stim_cpe_4_02,0.0905802835769,1,stim_cpe_4,pc07,yeo17_ips
stim_cpe_4_03,0.164494795942,2,stim_cpe_4,pc07,yeo17_ips
stim_cpe_4_04,0.240901376602,3,stim_cpe_4,pc07,yeo17_ips
stim_cpe_4_05,0.264548891776,4,stim_cpe_4,pc07,yeo17_ips
stim_cpe_4_06,0.219620430225,5,stim_cpe_4,pc07,yeo17_ips
stim_cpe_4_07,0.156186312453,6,stim_cpe_4,pc07,yeo17_ips
stim_cpe_4_08,0.103682510889,7,stim_cpe_4,pc07,yeo17_ips
stim_cpe_4_09,0.0547658525391,8,stim_cpe_4,pc07,yeo17_ips
stim_cpe_4_10,0.0119943564345,9,stim_cpe_4,pc07,yeo17_ips
stim_cpe_4_11,-0.0173453966038,10,stim_cpe_4,pc07,yeo17_ips
stim_cpe_4_12,-0.0375311634217,11,stim_cpe_4,pc07,yeo17_ips
stim_cpe_4_13,-0.0473574161035,12,stim_cpe_4,pc07,yeo17_ips
stim_cpe_4_14,-0.0373486752126,13,stim_cpe_4,pc07,yeo17_ips
stim_cpe_4_15,-0.0212579204957,14,stim_cpe_4,pc07,yeo17_ips
stim_cpe_4_16,-0.0246675095135,15,stim_cpe_4,pc07,yeo17_ips
stim_cpe_4_17,-0.0278948891279,16,stim_cpe_4,pc07,yeo17_ips
stim_cpe_4_18,-0.02303898624,17,stim_cpe_4,pc07,yeo17_ips
stim_cpe_4_19,-0.0197552571873,18,stim_cpe_4,pc07,yeo17_ips
stim_cpe_4_20,-0.0298075424994,19,stim_cpe_4,pc07,yeo17_ips
stim_cpe_4_21,-0.0342692457282,20,stim_cpe_4,pc07,yeo17_ips
stim_cpe_4_22,-0.0225660270422,21,stim_cpe_4,pc07,yeo17_ips
stim_cpe_4_23,-0.0163658203351,22,stim_cpe_4,pc07,yeo17_ips
error_00,0.0073070176604,-1,error,pc07,yeo17_ips
error_01,0.00285263209831,0,error,pc07,yeo17_ips
error_02,0.031951897473,1,error,pc07,yeo17_ips
error_03,0.11385504051,2,error,pc07,yeo17_ips
error_04,0.214051325872,3,error,pc07,yeo17_ips
error_05,0.266091640246,4,error,pc07,yeo17_ips
error_06,0.248616414252,5,error,pc07,yeo17_ips
error_07,0.203920163532,6,error,pc07,yeo17_ips
error_08,0.165109950666,7,error,pc07,yeo17_ips
error_09,0.126394107853,8,error,pc07,yeo17_ips
error_10,0.0785896160238,9,error,pc07,yeo17_ips
error_11,0.0381907382231,10,error,pc07,yeo17_ips
error_12,0.0176709391329,11,error,pc07,yeo17_ips
error_13,0.0195763971245,12,error,pc07,yeo17_ips
error_14,0.0185292022375,13,error,pc07,yeo17_ips
error_15,0.00229776161035,14,error,pc07,yeo17_ips
error_16,-0.010610760374,15,error,pc07,yeo17_ips
error_17,0.00588932242464,16,error,pc07,yeo17_ips
error_18,0.0160180570797,17,error,pc07,yeo17_ips
error_19,0.00402905895215,18,error,pc07,yeo17_ips
error_20,-0.0257265910183,19,error,pc07,yeo17_ips
error_21,-0.0429921782257,20,error,pc07,yeo17_ips
error_22,-0.043906053339,21,error,pc07,yeo17_ips
error_23,-0.0278397077274,22,error,pc07,yeo17_ips
cue_cpe_2_00,0.0113105240761,-1,cue_cpe_2,pc07,yeo17_ips
cue_cpe_2_01,0.0348886832082,0,cue_cpe_2,pc07,yeo17_ips
cue_cpe_2_02,0.0691538655563,1,cue_cpe_2,pc07,yeo17_ips
cue_cpe_2_03,0.0950088960702,2,cue_cpe_2,pc07,yeo17_ips
cue_cpe_2_04,0.102443069999,3,cue_cpe_2,pc07,yeo17_ips
