index,coef,timepoint,condition,subj,roi
cpe_3_21,-0.0126066029286,20,cpe_3,pc11,yeo17_ifs
cpe_3_22,-0.000891579409569,21,cpe_3,pc11,yeo17_ifs
cpe_3_23,0.00998835641323,22,cpe_3,pc11,yeo17_ifs
cpe_2_00,-0.0279706253573,-1,cpe_2,pc11,yeo17_ifs
cpe_2_01,-0.0548107837485,0,cpe_2,pc11,yeo17_ifs
cpe_2_02,-0.0681353700096,1,cpe_2,pc11,yeo17_ifs
cpe_2_03,-0.0346846921474,2,cpe_2,pc11,yeo17_ifs
cpe_2_04,0.0311416438108,3,cpe_2,pc11,yeo17_ifs
cpe_2_05,0.083265386802,4,cpe_2,pc11,yeo17_ifs
cpe_2_06,0.0935177885604,5,cpe_2,pc11,yeo17_ifs
cpe_2_07,0.0725462277579,6,cpe_2,pc11,yeo17_ifs
cpe_2_08,0.0439418727184,7,cpe_2,pc11,yeo17_ifs
cpe_2_09,0.0176032084749,8,cpe_2,pc11,yeo17_ifs
cpe_2_10,-0.00547235312577,9,cpe_2,pc11,yeo17_ifs
cpe_2_11,-0.0181790273273,10,cpe_2,pc11,yeo17_ifs
cpe_2_12,-0.0182823272868,11,cpe_2,pc11,yeo17_ifs
cpe_2_13,-0.010173512288,12,cpe_2,pc11,yeo17_ifs
cpe_2_14,0.00245287343462,13,cpe_2,pc11,yeo17_ifs
cpe_2_15,0.0166189597052,14,cpe_2,pc11,yeo17_ifs
cpe_2_16,0.0222550914967,15,cpe_2,pc11,yeo17_ifs
cpe_2_17,0.0152790593888,16,cpe_2,pc11,yeo17_ifs
cpe_2_18,0.0013276899654,17,cpe_2,pc11,yeo17_ifs
cpe_2_19,-0.0102900502115,18,cpe_2,pc11,yeo17_ifs
cpe_2_20,-0.00481780820856,19,cpe_2,pc11,yeo17_ifs
cpe_2_21,0.0128310578592,20,cpe_2,pc11,yeo17_ifs
cpe_2_22,0.0232493871205,21,cpe_2,pc11,yeo17_ifs
cpe_2_23,0.023598725918,22,cpe_2,pc11,yeo17_ifs
cpe_4_00,-0.00825703301983,-1,cpe_4,pc11,yeo17_ifs
cpe_4_01,-0.0291510643169,0,cpe_4,pc11,yeo17_ifs
cpe_4_02,-0.0226436481522,1,cpe_4,pc11,yeo17_ifs
cpe_4_03,0.0217794443135,2,cpe_4,pc11,yeo17_ifs
cpe_4_04,0.0874625870729,3,cpe_4,pc11,yeo17_ifs
cpe_4_05,0.136458270155,4,cpe_4,pc11,yeo17_ifs
cpe_4_06,0.146468307207,5,cpe_4,pc11,yeo17_ifs
cpe_4_07,0.116888087102,6,cpe_4,pc11,yeo17_ifs
cpe_4_08,0.0706991341766,7,cpe_4,pc11,yeo17_ifs
cpe_4_09,0.0342436523143,8,cpe_4,pc11,yeo17_ifs
cpe_4_10,0.0233719486939,9,cpe_4,pc11,yeo17_ifs
cpe_4_11,0.0325395450781,10,cpe_4,pc11,yeo17_ifs
cpe_4_12,0.0394254167555,11,cpe_4,pc11,yeo17_ifs
cpe_4_13,0.0356998202363,12,cpe_4,pc11,yeo17_ifs
cpe_4_14,0.0241621272355,13,cpe_4,pc11,yeo17_ifs
cpe_4_15,0.0130194364077,14,cpe_4,pc11,yeo17_ifs
cpe_4_16,0.00237521782382,15,cpe_4,pc11,yeo17_ifs
cpe_4_17,-0.00498701638941,16,cpe_4,pc11,yeo17_ifs
cpe_4_18,-0.00513806694613,17,cpe_4,pc11,yeo17_ifs
cpe_4_19,0.00501833802627,18,cpe_4,pc11,yeo17_ifs
cpe_4_20,0.00823730337927,19,cpe_4,pc11,yeo17_ifs
cpe_4_21,0.000796244689654,20,cpe_4,pc11,yeo17_ifs
cpe_4_22,-0.00797188875636,21,cpe_4,pc11,yeo17_ifs
cpe_4_23,-0.0126448478061,22,cpe_4,pc11,yeo17_ifs
cpe_1_00,0.0140414691967,-1,cpe_1,pc11,yeo17_ifs
cpe_1_01,-0.0150482908385,0,cpe_1,pc11,yeo17_ifs
cpe_1_02,-0.0330493190295,1,cpe_1,pc11,yeo17_ifs
cpe_1_03,-0.018877205628,2,cpe_1,pc11,yeo17_ifs
cpe_1_04,0.0207232202898,3,cpe_1,pc11,yeo17_ifs
cpe_1_05,0.0631536772359,4,cpe_1,pc11,yeo17_ifs
cpe_1_06,0.0806108617722,5,cpe_1,pc11,yeo17_ifs
cpe_1_07,0.0606159246558,6,cpe_1,pc11,yeo17_ifs
cpe_1_08,0.02758759065,7,cpe_1,pc11,yeo17_ifs
cpe_1_09,0.00826282182649,8,cpe_1,pc11,yeo17_ifs
cpe_1_10,0.0106511016458,9,cpe_1,pc11,yeo17_ifs
cpe_1_11,0.0255825214396,10,cpe_1,pc11,yeo17_ifs
cpe_1_12,0.0376992786184,11,cpe_1,pc11,yeo17_ifs
cpe_1_13,0.0413069697143,12,cpe_1,pc11,yeo17_ifs
cpe_1_14,0.0371787794513,13,cpe_1,pc11,yeo17_ifs
cpe_1_15,0.0232623280682,14,cpe_1,pc11,yeo17_ifs
cpe_1_16,0.00285064099555,15,cpe_1,pc11,yeo17_ifs
cpe_1_17,-0.0173453991111,16,cpe_1,pc11,yeo17_ifs
cpe_1_18,-0.0258586681969,17,cpe_1,pc11,yeo17_ifs
cpe_1_19,-0.0293439786809,18,cpe_1,pc11,yeo17_ifs
cpe_1_20,-0.0334759052093,19,cpe_1,pc11,yeo17_ifs
cpe_1_21,-0.0363764228114,20,cpe_1,pc11,yeo17_ifs
cpe_1_22,-0.0259910687041,21,cpe_1,pc11,yeo17_ifs
cpe_1_23,-0.01208161373,22,cpe_1,pc11,yeo17_ifs
error_00,-0.00908858996403,-1,error,pc11,yeo17_ips
error_01,-0.0258478114116,0,error,pc11,yeo17_ips
error_02,-0.0436444708684,1,error,pc11,yeo17_ips
error_03,-0.0138520782314,2,error,pc11,yeo17_ips
error_04,0.0837797813859,3,error,pc11,yeo17_ips
error_05,0.206388337272,4,error,pc11,yeo17_ips
error_06,0.292167080025,5,error,pc11,yeo17_ips
error_07,0.30838891163,6,error,pc11,yeo17_ips
error_08,0.258151705713,7,error,pc11,yeo17_ips
error_09,0.181625102301,8,error,pc11,yeo17_ips
error_10,0.116000795646,9,error,pc11,yeo17_ips
error_11,0.0764302767987,10,error,pc11,yeo17_ips
error_12,0.0556031755751,11,error,pc11,yeo17_ips
error_13,0.0526983414391,12,error,pc11,yeo17_ips
error_14,0.0495979081439,13,error,pc11,yeo17_ips
error_15,0.0361384240038,14,error,pc11,yeo17_ips
error_16,0.0144931665889,15,error,pc11,yeo17_ips
error_17,-0.00332200609244,16,error,pc11,yeo17_ips
error_18,-0.011333815891,17,error,pc11,yeo17_ips
error_19,-0.0180990826447,18,error,pc11,yeo17_ips
error_20,-0.0279001394187,19,error,pc11,yeo17_ips
error_21,-0.0371025802615,20,error,pc11,yeo17_ips
error_22,-0.0448811879264,21,error,pc11,yeo17_ips
error_23,-0.0514568272284,22,error,pc11,yeo17_ips
cpe_3_00,-0.0284507198661,-1,cpe_3,pc11,yeo17_ips
cpe_3_01,-0.0424439014067,0,cpe_3,pc11,yeo17_ips
cpe_3_02,-0.0350030705828,1,cpe_3,pc11,yeo17_ips
cpe_3_03,0.0178759295275,2,cpe_3,pc11,yeo17_ips
cpe_3_04,0.0875885345483,3,cpe_3,pc11,yeo17_ips
cpe_3_05,0.129099631295,4,cpe_3,pc11,yeo17_ips
cpe_3_06,0.132011567439,5,cpe_3,pc11,yeo17_ips
cpe_3_07,0.108165958832,6,cpe_3,pc11,yeo17_ips
cpe_3_08,0.075366074273,7,cpe_3,pc11,yeo17_ips
cpe_3_09,0.0446544524404,8,cpe_3,pc11,yeo17_ips
cpe_3_10,0.0237835052296,9,cpe_3,pc11,yeo17_ips
cpe_3_11,0.016676883354,10,cpe_3,pc11,yeo17_ips
cpe_3_12,0.0189241377528,11,cpe_3,pc11,yeo17_ips
cpe_3_13,0.0213427586797,12,cpe_3,pc11,yeo17_ips
cpe_3_14,0.0148423245824,13,cpe_3,pc11,yeo17_ips
cpe_3_15,0.00788312941557,14,cpe_3,pc11,yeo17_ips
cpe_3_16,-0.00428073105335,15,cpe_3,pc11,yeo17_ips
cpe_3_17,-0.0230622214207,16,cpe_3,pc11,yeo17_ips
cpe_3_18,-0.0377179905965,17,cpe_3,pc11,yeo17_ips
cpe_3_19,-0.0425679498509,18,cpe_3,pc11,yeo17_ips
cpe_3_20,-0.0380460002369,19,cpe_3,pc11,yeo17_ips
cpe_3_21,-0.0246673072175,20,cpe_3,pc11,yeo17_ips
cpe_3_22,-0.0089519684197,21,cpe_3,pc11,yeo17_ips
cpe_3_23,0.0110236551961,22,cpe_3,pc11,yeo17_ips
cpe_2_00,-0.0368455529347,-1,cpe_2,pc11,yeo17_ips
cpe_2_01,-0.0693263572007,0,cpe_2,pc11,yeo17_ips
cpe_2_02,-0.0767779260763,1,cpe_2,pc11,yeo17_ips
cpe_2_03,-0.0296372335675,2,cpe_2,pc11,yeo17_ips
cpe_2_04,0.0480086340039,3,cpe_2,pc11,yeo17_ips
cpe_2_05,0.10323756791,4,cpe_2,pc11,yeo17_ips
cpe_2_06,0.110353748895,5,cpe_2,pc11,yeo17_ips
cpe_2_07,0.0833423197173,6,cpe_2,pc11,yeo17_ips
cpe_2_08,0.0474812871913,7,cpe_2,pc11,yeo17_ips
cpe_2_09,0.0149378342217,8,cpe_2,pc11,yeo17_ips
cpe_2_10,-0.0173757570901,9,cpe_2,pc11,yeo17_ips
cpe_2_11,-0.0387289339245,10,cpe_2,pc11,yeo17_ips
cpe_2_12,-0.037205188601,11,cpe_2,pc11,yeo17_ips
cpe_2_13,-0.0197517285011,12,cpe_2,pc11,yeo17_ips
cpe_2_14,0.000782284017601,13,cpe_2,pc11,yeo17_ips
cpe_2_15,0.0122393414609,14,cpe_2,pc11,yeo17_ips
cpe_2_16,0.0108513597085,15,cpe_2,pc11,yeo17_ips
cpe_2_17,-0.0024019643673,16,cpe_2,pc11,yeo17_ips
cpe_2_18,-0.0219995843198,17,cpe_2,pc11,yeo17_ips
cpe_2_19,-0.0318843313033,18,cpe_2,pc11,yeo17_ips
cpe_2_20,-0.0194666841868,19,cpe_2,pc11,yeo17_ips
cpe_2_21,0.00973322072083,20,cpe_2,pc11,yeo17_ips
cpe_2_22,0.0300575232532,21,cpe_2,pc11,yeo17_ips
cpe_2_23,0.0316962378265,22,cpe_2,pc11,yeo17_ips
cpe_4_00,-0.00717845671834,-1,cpe_4,pc11,yeo17_ips
cpe_4_01,-0.0286076082747,0,cpe_4,pc11,yeo17_ips
cpe_4_02,-0.0154351646668,1,cpe_4,pc11,yeo17_ips
cpe_4_03,0.0427949143172,2,cpe_4,pc11,yeo17_ips
cpe_4_04,0.11927569175,3,cpe_4,pc11,yeo17_ips
cpe_4_05,0.170193097199,4,cpe_4,pc11,yeo17_ips
cpe_4_06,0.176353803093,5,cpe_4,pc11,yeo17_ips
cpe_4_07,0.141515286942,6,cpe_4,pc11,yeo17_ips
cpe_4_08,0.0852820928163,7,cpe_4,pc11,yeo17_ips
cpe_4_09,0.0352716877107,8,cpe_4,pc11,yeo17_ips
cpe_4_10,0.0161351798311,9,cpe_4,pc11,yeo17_ips
cpe_4_11,0.0258737864263,10,cpe_4,pc11,yeo17_ips
cpe_4_12,0.032349505982,11,cpe_4,pc11,yeo17_ips
cpe_4_13,0.0245962097665,12,cpe_4,pc11,yeo17_ips
cpe_4_14,0.0131399640425,13,cpe_4,pc11,yeo17_ips
cpe_4_15,0.00992112940779,14,cpe_4,pc11,yeo17_ips
cpe_4_16,0.00627696845179,15,cpe_4,pc11,yeo17_ips
cpe_4_17,0.00140260841764,16,cpe_4,pc11,yeo17_ips
cpe_4_18,-0.00639119030444,17,cpe_4,pc11,yeo17_ips
cpe_4_19,-0.00483790573648,18,cpe_4,pc11,yeo17_ips
cpe_4_20,-0.004718102803,19,cpe_4,pc11,yeo17_ips
cpe_4_21,-0.00942668892445,20,cpe_4,pc11,yeo17_ips
cpe_4_22,-0.00675208238137,21,cpe_4,pc11,yeo17_ips
cpe_4_23,0.0016479270426,22,cpe_4,pc11,yeo17_ips
cpe_1_00,0.00593487836327,-1,cpe_1,pc11,yeo17_ips
cpe_1_01,-0.021468240467,0,cpe_1,pc11,yeo17_ips
cpe_1_02,-0.0255513062094,1,cpe_1,pc11,yeo17_ips
cpe_1_03,0.00261104783749,2,cpe_1,pc11,yeo17_ips
cpe_1_04,0.0422852195897,3,cpe_1,pc11,yeo17_ips
cpe_1_05,0.0742974301511,4,cpe_1,pc11,yeo17_ips
cpe_1_06,0.086616545574,5,cpe_1,pc11,yeo17_ips
cpe_1_07,0.0697165764491,6,cpe_1,pc11,yeo17_ips
cpe_1_08,0.0383361618056,7,cpe_1,pc11,yeo17_ips
cpe_1_09,0.0112227788246,8,cpe_1,pc11,yeo17_ips
cpe_1_10,0.00239356268489,9,cpe_1,pc11,yeo17_ips
cpe_1_11,0.0107762974825,10,cpe_1,pc11,yeo17_ips
cpe_1_12,0.0187471771855,11,cpe_1,pc11,yeo17_ips
cpe_1_13,0.0173538102302,12,cpe_1,pc11,yeo17_ips
cpe_1_14,0.00986403444431,13,cpe_1,pc11,yeo17_ips
cpe_1_15,0.000427586041655,14,cpe_1,pc11,yeo17_ips
cpe_1_16,-0.0119289889126,15,cpe_1,pc11,yeo17_ips
cpe_1_17,-0.0343417125294,16,cpe_1,pc11,yeo17_ips
cpe_1_18,-0.0487930567307,17,cpe_1,pc11,yeo17_ips
cpe_1_19,-0.0516991322443,18,cpe_1,pc11,yeo17_ips
cpe_1_20,-0.0527994577431,19,cpe_1,pc11,yeo17_ips
cpe_1_21,-0.0479008776718,20,cpe_1,pc11,yeo17_ips
cpe_1_22,-0.0256390134781,21,cpe_1,pc11,yeo17_ips
cpe_1_23,-0.00489317653502,22,cpe_1,pc11,yeo17_ips
error_00,0.00935367721227,-1,error,pc11,yeo17_mspl
error_01,-0.00359112548277,0,error,pc11,yeo17_mspl
error_02,-0.0176833557954,1,error,pc11,yeo17_mspl
error_03,-0.00559218154509,2,error,pc11,yeo17_mspl
error_04,0.0403802675327,3,error,pc11,yeo17_mspl
error_05,0.09452616302,4,error,pc11,yeo17_mspl
error_06,0.128362669131,5,error,pc11,yeo17_mspl
error_07,0.125301797221,6,error,pc11,yeo17_mspl
error_08,0.0867794450482,7,error,pc11,yeo17_mspl
error_09,0.0293188496475,8,error,pc11,yeo17_mspl
error_10,-0.0253555712576,9,error,pc11,yeo17_mspl
error_11,-0.0566928375325,10,error,pc11,yeo17_mspl
error_12,-0.0607062393234,11,error,pc11,yeo17_mspl
error_13,-0.0449755649206,12,error,pc11,yeo17_mspl
error_14,-0.0315124386364,13,error,pc11,yeo17_mspl
error_15,-0.0309143295166,14,error,pc11,yeo17_mspl
error_16,-0.0338721861417,15,error,pc11,yeo17_mspl
error_17,-0.0341357514603,16,error,pc11,yeo17_mspl
error_18,-0.0320988782526,17,error,pc11,yeo17_mspl
error_19,-0.0320043449302,18,error,pc11,yeo17_mspl
error_20,-0.0294499518878,19,error,pc11,yeo17_mspl
error_21,-0.0319849171448,20,error,pc11,yeo17_mspl
error_22,-0.0388875409909,21,error,pc11,yeo17_mspl
error_23,-0.0418237693102,22,error,pc11,yeo17_mspl
cpe_3_00,-0.00427859769981,-1,cpe_3,pc11,yeo17_mspl
cpe_3_01,-0.00544494997495,0,cpe_3,pc11,yeo17_mspl
cpe_3_02,0.00509051891503,1,cpe_3,pc11,yeo17_mspl
cpe_3_03,0.0344240564564,2,cpe_3,pc11,yeo17_mspl
cpe_3_04,0.0585574007643,3,cpe_3,pc11,yeo17_mspl
cpe_3_05,0.0626458449467,4,cpe_3,pc11,yeo17_mspl
cpe_3_06,0.0611588864293,5,cpe_3,pc11,yeo17_mspl
cpe_3_07,0.0566317273469,6,cpe_3,pc11,yeo17_mspl
cpe_3_08,0.0353073168873,7,cpe_3,pc11,yeo17_mspl
cpe_3_09,-4.76801206629e-05,8,cpe_3,pc11,yeo17_mspl
cpe_3_10,-0.0319466213887,9,cpe_3,pc11,yeo17_mspl
cpe_3_11,-0.0518651478887,10,cpe_3,pc11,yeo17_mspl
cpe_3_12,-0.0578073510089,11,cpe_3,pc11,yeo17_mspl
cpe_3_13,-0.0579025058857,12,cpe_3,pc11,yeo17_mspl
cpe_3_14,-0.0537283592489,13,cpe_3,pc11,yeo17_mspl
cpe_3_15,-0.0492267270303,14,cpe_3,pc11,yeo17_mspl
cpe_3_16,-0.0448369471538,15,cpe_3,pc11,yeo17_mspl
cpe_3_17,-0.0435226687341,16,cpe_3,pc11,yeo17_mspl
cpe_3_18,-0.0487030477907,17,cpe_3,pc11,yeo17_mspl
cpe_3_19,-0.0534887919392,18,cpe_3,pc11,yeo17_mspl
cpe_3_20,-0.0500945545928,19,cpe_3,pc11,yeo17_mspl
cpe_3_21,-0.0413094500561,20,cpe_3,pc11,yeo17_mspl
cpe_3_22,-0.0272671097997,21,cpe_3,pc11,yeo17_mspl
cpe_3_23,-0.0125018177503,22,cpe_3,pc11,yeo17_mspl
cpe_2_00,-0.000798944849457,-1,cpe_2,pc11,yeo17_mspl
cpe_2_01,-0.00941306349911,0,cpe_2,pc11,yeo17_mspl
cpe_2_02,-0.0101588934992,1,cpe_2,pc11,yeo17_mspl
cpe_2_03,0.00658635267755,2,cpe_2,pc11,yeo17_mspl
cpe_2_04,0.0319128112357,3,cpe_2,pc11,yeo17_mspl
cpe_2_05,0.0422948618576,4,cpe_2,pc11,yeo17_mspl
cpe_2_06,0.0309174560399,5,cpe_2,pc11,yeo17_mspl
cpe_2_07,0.012057236696,6,cpe_2,pc11,yeo17_mspl
cpe_2_08,-0.00472214567869,7,cpe_2,pc11,yeo17_mspl
cpe_2_09,-0.0189859122331,8,cpe_2,pc11,yeo17_mspl
cpe_2_10,-0.0309469086167,9,cpe_2,pc11,yeo17_mspl
cpe_2_11,-0.0413077647488,10,cpe_2,pc11,yeo17_mspl
cpe_2_12,-0.0409536286822,11,cpe_2,pc11,yeo17_mspl
cpe_2_13,-0.0304545182677,12,cpe_2,pc11,yeo17_mspl
cpe_2_14,-0.0234266792519,13,cpe_2,pc11,yeo17_mspl
cpe_2_15,-0.0270005192698,14,cpe_2,pc11,yeo17_mspl
cpe_2_16,-0.0347036091708,15,cpe_2,pc11,yeo17_mspl
cpe_2_17,-0.0413493185215,16,cpe_2,pc11,yeo17_mspl
cpe_2_18,-0.0389834712115,17,cpe_2,pc11,yeo17_mspl
cpe_2_19,-0.0316432647662,18,cpe_2,pc11,yeo17_mspl
cpe_2_20,-0.0165009094328,19,cpe_2,pc11,yeo17_mspl
cpe_2_21,0.00353567170686,20,cpe_2,pc11,yeo17_mspl
cpe_2_22,0.0099313833599,21,cpe_2,pc11,yeo17_mspl
cpe_2_23,6.41496711171e-05,22,cpe_2,pc11,yeo17_mspl
cpe_4_00,0.00467973704724,-1,cpe_4,pc11,yeo17_mspl
cpe_4_01,0.00287909101341,0,cpe_4,pc11,yeo17_mspl
cpe_4_02,0.0165496071558,1,cpe_4,pc11,yeo17_mspl
cpe_4_03,0.0466005182373,2,cpe_4,pc11,yeo17_mspl
cpe_4_04,0.0703108624275,3,cpe_4,pc11,yeo17_mspl
cpe_4_05,0.0790746024075,4,cpe_4,pc11,yeo17_mspl
cpe_4_06,0.0689594640949,5,cpe_4,pc11,yeo17_mspl
cpe_4_07,0.037574621639,6,cpe_4,pc11,yeo17_mspl
cpe_4_08,-0.00780690465058,7,cpe_4,pc11,yeo17_mspl
cpe_4_09,-0.045669969047,8,cpe_4,pc11,yeo17_mspl
cpe_4_10,-0.0578214869156,9,cpe_4,pc11,yeo17_mspl
cpe_4_11,-0.0416232773558,10,cpe_4,pc11,yeo17_mspl
cpe_4_12,-0.0193834692375,11,cpe_4,pc11,yeo17_mspl
cpe_4_13,-0.0125012547516,12,cpe_4,pc11,yeo17_mspl
cpe_4_14,-0.017771510469,13,cpe_4,pc11,yeo17_mspl
cpe_4_15,-0.0254321630161,14,cpe_4,pc11,yeo17_mspl
cpe_4_16,-0.0317164202403,15,cpe_4,pc11,yeo17_mspl
cpe_4_17,-0.0401295801415,16,cpe_4,pc11,yeo17_mspl
cpe_4_18,-0.0432293633933,17,cpe_4,pc11,yeo17_mspl
cpe_4_19,-0.0398626748637,18,cpe_4,pc11,yeo17_mspl
cpe_4_20,-0.0346253413108,19,cpe_4,pc11,yeo17_mspl
cpe_4_21,-0.0279931782909,20,cpe_4,pc11,yeo17_mspl
cpe_4_22,-0.0155581595569,21,cpe_4,pc11,yeo17_mspl
cpe_4_23,-0.00448826267704,22,cpe_4,pc11,yeo17_mspl
cpe_1_00,-0.0041666474246,-1,cpe_1,pc11,yeo17_mspl
cpe_1_01,-0.0208296328997,0,cpe_1,pc11,yeo17_mspl
cpe_1_02,-0.0215601625739,1,cpe_1,pc11,yeo17_mspl
cpe_1_03,-0.0114171684922,2,cpe_1,pc11,yeo17_mspl
cpe_1_04,-0.00365649967244,3,cpe_1,pc11,yeo17_mspl
cpe_1_05,0.0036029639285,4,cpe_1,pc11,yeo17_mspl
cpe_1_06,0.0122357810889,5,cpe_1,pc11,yeo17_mspl
cpe_1_07,0.0111499867881,6,cpe_1,pc11,yeo17_mspl
cpe_1_08,-0.00474343243017,7,cpe_1,pc11,yeo17_mspl
cpe_1_09,-0.0296551015441,8,cpe_1,pc11,yeo17_mspl
cpe_1_10,-0.0458472005765,9,cpe_1,pc11,yeo17_mspl
cpe_1_11,-0.0444712594355,10,cpe_1,pc11,yeo17_mspl
cpe_1_12,-0.0385086001599,11,cpe_1,pc11,yeo17_mspl
cpe_1_13,-0.032999074249,12,cpe_1,pc11,yeo17_mspl
cpe_1_14,-0.0201094913339,13,cpe_1,pc11,yeo17_mspl
cpe_1_15,-0.0117414283138,14,cpe_1,pc11,yeo17_mspl
cpe_1_16,-0.0182030733453,15,cpe_1,pc11,yeo17_mspl
cpe_1_17,-0.035477901395,16,cpe_1,pc11,yeo17_mspl
cpe_1_18,-0.043832803052,17,cpe_1,pc11,yeo17_mspl
cpe_1_19,-0.041663122991,18,cpe_1,pc11,yeo17_mspl
cpe_1_20,-0.0405683362117,19,cpe_1,pc11,yeo17_mspl
cpe_1_21,-0.0317573970059,20,cpe_1,pc11,yeo17_mspl
cpe_1_22,-0.0117934913741,21,cpe_1,pc11,yeo17_mspl
cpe_1_23,0.000430557410079,22,cpe_1,pc11,yeo17_mspl
error_00,-0.00861471009234,-1,error,pc11,yeo17_pcc
error_01,-0.0357717508399,0,error,pc11,yeo17_pcc
error_02,-0.00498364781476,1,error,pc11,yeo17_pcc
error_03,0.0559096031569,2,error,pc11,yeo17_pcc
error_04,0.091788030217,3,error,pc11,yeo17_pcc
error_05,0.100830040446,4,error,pc11,yeo17_pcc
error_06,0.104560117045,5,error,pc11,yeo17_pcc
error_07,0.108409573771,6,error,pc11,yeo17_pcc
error_08,0.102332991438,7,error,pc11,yeo17_pcc
error_09,0.0724734669154,8,error,pc11,yeo17_pcc
error_10,0.0279333884963,9,error,pc11,yeo17_pcc
error_11,0.0033125003689,10,error,pc11,yeo17_pcc
error_12,0.0123297715456,11,error,pc11,yeo17_pcc
error_13,0.0407603379142,12,error,pc11,yeo17_pcc
error_14,0.0484582162351,13,error,pc11,yeo17_pcc
error_15,0.0357800242971,14,error,pc11,yeo17_pcc
error_16,0.0228211391957,15,error,pc11,yeo17_pcc
error_17,0.0042288512193,16,error,pc11,yeo17_pcc
error_18,-0.0207218713075,17,error,pc11,yeo17_pcc
error_19,-0.0452606249243,18,error,pc11,yeo17_pcc
error_20,-0.0467132476254,19,error,pc11,yeo17_pcc
error_21,-0.0315393137496,20,error,pc11,yeo17_pcc
error_22,-0.0260396566618,21,error,pc11,yeo17_pcc
error_23,-0.0153301761433,22,error,pc11,yeo17_pcc
cpe_3_00,-0.0485597000542,-1,cpe_3,pc11,yeo17_pcc
cpe_3_01,-0.0276103487226,0,cpe_3,pc11,yeo17_pcc
cpe_3_02,0.0203058614629,1,cpe_3,pc11,yeo17_pcc
cpe_3_03,0.078383684731,2,cpe_3,pc11,yeo17_pcc
cpe_3_04,0.102000945155,3,cpe_3,pc11,yeo17_pcc
cpe_3_05,0.0801694525235,4,cpe_3,pc11,yeo17_pcc
cpe_3_06,0.0489192859866,5,cpe_3,pc11,yeo17_pcc
cpe_3_07,0.0330471255262,6,cpe_3,pc11,yeo17_pcc
cpe_3_08,0.0267364318227,7,cpe_3,pc11,yeo17_pcc
cpe_3_09,0.0100382799176,8,cpe_3,pc11,yeo17_pcc
cpe_3_10,-0.0144001814357,9,cpe_3,pc11,yeo17_pcc
cpe_3_11,-0.0245616847691,10,cpe_3,pc11,yeo17_pcc
cpe_3_12,-0.014272104247,11,cpe_3,pc11,yeo17_pcc
cpe_3_13,-0.00109445470297,12,cpe_3,pc11,yeo17_pcc
cpe_3_14,0.00355755514416,13,cpe_3,pc11,yeo17_pcc
cpe_3_15,-0.00610175341044,14,cpe_3,pc11,yeo17_pcc
cpe_3_16,-0.00433053467839,15,cpe_3,pc11,yeo17_pcc
cpe_3_17,0.00793395765761,16,cpe_3,pc11,yeo17_pcc
cpe_3_18,0.00305558276158,17,cpe_3,pc11,yeo17_pcc
cpe_3_19,-0.0224169473414,18,cpe_3,pc11,yeo17_pcc
cpe_3_20,-0.0272035548434,19,cpe_3,pc11,yeo17_pcc
cpe_3_21,0.00248636747153,20,cpe_3,pc11,yeo17_pcc
cpe_3_22,0.0403911234577,21,cpe_3,pc11,yeo17_pcc
cpe_3_23,0.0486640630756,22,cpe_3,pc11,yeo17_pcc
cpe_2_00,-0.014206210188,-1,cpe_2,pc11,yeo17_pcc
cpe_2_01,-0.0397819758216,0,cpe_2,pc11,yeo17_pcc
cpe_2_02,-0.0429637460668,1,cpe_2,pc11,yeo17_pcc
cpe_2_03,-0.0210955915581,2,cpe_2,pc11,yeo17_pcc
cpe_2_04,0.00612367616644,3,cpe_2,pc11,yeo17_pcc
cpe_2_05,0.0109113111294,4,cpe_2,pc11,yeo17_pcc
cpe_2_06,-0.0096675422547,5,cpe_2,pc11,yeo17_pcc
cpe_2_07,-0.0234212954064,6,cpe_2,pc11,yeo17_pcc
cpe_2_08,-0.00523367339948,7,cpe_2,pc11,yeo17_pcc
cpe_2_09,0.020262627839,8,cpe_2,pc11,yeo17_pcc
cpe_2_10,0.0220990317313,9,cpe_2,pc11,yeo17_pcc
cpe_2_11,0.00554134183657,10,cpe_2,pc11,yeo17_pcc
cpe_2_12,0.00162828991576,11,cpe_2,pc11,yeo17_pcc
cpe_2_13,0.0127327607185,12,cpe_2,pc11,yeo17_pcc
cpe_2_14,0.0297095334308,13,cpe_2,pc11,yeo17_pcc
cpe_2_15,0.0388538883894,14,cpe_2,pc11,yeo17_pcc
cpe_2_16,0.0308226933934,15,cpe_2,pc11,yeo17_pcc
cpe_2_17,0.0112658870746,16,cpe_2,pc11,yeo17_pcc
cpe_2_18,-0.00471405314579,17,cpe_2,pc11,yeo17_pcc
cpe_2_19,-0.0141741716013,18,cpe_2,pc11,yeo17_pcc
cpe_2_20,-0.00343975818251,19,cpe_2,pc11,yeo17_pcc
cpe_2_21,0.0108023793538,20,cpe_2,pc11,yeo17_pcc
cpe_2_22,0.00311065468979,21,cpe_2,pc11,yeo17_pcc
cpe_2_23,-0.0131429383051,22,cpe_2,pc11,yeo17_pcc
cpe_4_00,-0.00543722817204,-1,cpe_4,pc11,yeo17_pcc
cpe_4_01,0.00179632295576,0,cpe_4,pc11,yeo17_pcc
cpe_4_02,0.0215889356011,1,cpe_4,pc11,yeo17_pcc
cpe_4_03,0.0592419267966,2,cpe_4,pc11,yeo17_pcc
cpe_4_04,0.0853076661633,3,cpe_4,pc11,yeo17_pcc
