index,coef,timepoint,condition,subj,roi
cpe_cue_00,-0.00145326438384,-1,cpe_cue,pc07,yeo17_ifs
cpe_cue_01,-0.00150205012537,0,cpe_cue,pc07,yeo17_ifs
cpe_cue_02,0.00410820596297,1,cpe_cue,pc07,yeo17_ifs
cpe_cue_03,0.00596091121728,2,cpe_cue,pc07,yeo17_ifs
cpe_cue_04,-0.000576450445384,3,cpe_cue,pc07,yeo17_ifs
cpe_cue_05,-0.00516375567214,4,cpe_cue,pc07,yeo17_ifs
cpe_cue_06,-0.00140068633915,5,cpe_cue,pc07,yeo17_ifs
cpe_cue_07,0.00494582345353,6,cpe_cue,pc07,yeo17_ifs
cpe_cue_08,0.00705651361271,7,cpe_cue,pc07,yeo17_ifs
cpe_cue_09,0.00177442591008,8,cpe_cue,pc07,yeo17_ifs
cpe_cue_10,-0.00258825371892,9,cpe_cue,pc07,yeo17_ifs
cpe_cue_11,0.00718255600534,10,cpe_cue,pc07,yeo17_ifs
cpe_cue_12,0.0222105245164,11,cpe_cue,pc07,yeo17_ifs
cpe_cue_13,0.0226391071513,12,cpe_cue,pc07,yeo17_ifs
cpe_cue_14,0.00874926140654,13,cpe_cue,pc07,yeo17_ifs
cpe_cue_15,-0.000494705312644,14,cpe_cue,pc07,yeo17_ifs
cpe_cue_16,0.00483314190867,15,cpe_cue,pc07,yeo17_ifs
cpe_cue_17,0.0113976179819,16,cpe_cue,pc07,yeo17_ifs
cpe_cue_18,0.0114584857828,17,cpe_cue,pc07,yeo17_ifs
cpe_cue_19,0.00270229698454,18,cpe_cue,pc07,yeo17_ifs
cpe_cue_20,-0.00714390298935,19,cpe_cue,pc07,yeo17_ifs
cpe_cue_21,-0.00625084892506,20,cpe_cue,pc07,yeo17_ifs
cpe_cue_22,0.00138493396098,21,cpe_cue,pc07,yeo17_ifs
cpe_cue_23,-0.00213776405814,22,cpe_cue,pc07,yeo17_ifs
cue_00,0.00970771742552,-1,cue,pc07,yeo17_ifs
cue_01,0.0190179816582,0,cue,pc07,yeo17_ifs
cue_02,0.0404217592529,1,cue,pc07,yeo17_ifs
cue_03,0.0697085807958,2,cue,pc07,yeo17_ifs
cue_04,0.0822123404828,3,cue,pc07,yeo17_ifs
cue_05,0.0712430885193,4,cue,pc07,yeo17_ifs
cue_06,0.0479655957936,5,cue,pc07,yeo17_ifs
cue_07,0.0275900270744,6,cue,pc07,yeo17_ifs
cue_08,0.0118507690028,7,cue,pc07,yeo17_ifs
cue_09,0.00222664876134,8,cue,pc07,yeo17_ifs
cue_10,-0.0040969258009,9,cue,pc07,yeo17_ifs
cue_11,-0.00333666639383,10,cue,pc07,yeo17_ifs
cue_12,-0.00338964943761,11,cue,pc07,yeo17_ifs
cue_13,-0.00882370087796,12,cue,pc07,yeo17_ifs
cue_14,-0.0213532396233,13,cue,pc07,yeo17_ifs
cue_15,-0.0304146451421,14,cue,pc07,yeo17_ifs
cue_16,-0.0281723763641,15,cue,pc07,yeo17_ifs
cue_17,-0.0198493225693,16,cue,pc07,yeo17_ifs
cue_18,-0.00902210887595,17,cue,pc07,yeo17_ifs
cue_19,-0.0041976114144,18,cue,pc07,yeo17_ifs
cue_20,-0.00849320917945,19,cue,pc07,yeo17_ifs
cue_21,-0.0133207554663,20,cue,pc07,yeo17_ifs
cue_22,-0.0107736084255,21,cue,pc07,yeo17_ifs
cue_23,-0.000997125271931,22,cue,pc07,yeo17_ifs
cpe_stim_00,0.00313697025597,-1,cpe_stim,pc07,yeo17_ifs
cpe_stim_01,0.0048158254774,0,cpe_stim,pc07,yeo17_ifs
cpe_stim_02,0.00378194073254,1,cpe_stim,pc07,yeo17_ifs
cpe_stim_03,0.00684278171365,2,cpe_stim,pc07,yeo17_ifs
cpe_stim_04,0.0102976507152,3,cpe_stim,pc07,yeo17_ifs
cpe_stim_05,0.00749405219944,4,cpe_stim,pc07,yeo17_ifs
cpe_stim_06,0.00393191428396,5,cpe_stim,pc07,yeo17_ifs
cpe_stim_07,0.00423593958498,6,cpe_stim,pc07,yeo17_ifs
cpe_stim_08,0.004104019016,7,cpe_stim,pc07,yeo17_ifs
cpe_stim_09,-0.00152186436255,8,cpe_stim,pc07,yeo17_ifs
cpe_stim_10,-0.00870128960475,9,cpe_stim,pc07,yeo17_ifs
cpe_stim_11,-0.0128373442397,10,cpe_stim,pc07,yeo17_ifs
cpe_stim_12,-0.0149944496205,11,cpe_stim,pc07,yeo17_ifs
cpe_stim_13,-0.0121897268932,12,cpe_stim,pc07,yeo17_ifs
cpe_stim_14,-0.0116302399341,13,cpe_stim,pc07,yeo17_ifs
cpe_stim_15,-0.0115231915763,14,cpe_stim,pc07,yeo17_ifs
cpe_stim_16,-0.0113987176321,15,cpe_stim,pc07,yeo17_ifs
cpe_stim_17,-0.00157989290855,16,cpe_stim,pc07,yeo17_ifs
cpe_stim_18,0.0050874524414,17,cpe_stim,pc07,yeo17_ifs
cpe_stim_19,0.00211425098932,18,cpe_stim,pc07,yeo17_ifs
cpe_stim_20,-0.00554695126729,19,cpe_stim,pc07,yeo17_ifs
cpe_stim_21,0.00152250993645,20,cpe_stim,pc07,yeo17_ifs
cpe_stim_22,0.00414158946199,21,cpe_stim,pc07,yeo17_ifs
cpe_stim_23,-0.0066146817745,22,cpe_stim,pc07,yeo17_ifs
response_time_00,-0.0107600890258,-1,response_time,pc07,yeo17_ifs
response_time_01,0.00437427156011,0,response_time,pc07,yeo17_ifs
response_time_02,0.0148805017199,1,response_time,pc07,yeo17_ifs
response_time_03,0.0184279364368,2,response_time,pc07,yeo17_ifs
response_time_04,0.020653867156,3,response_time,pc07,yeo17_ifs
response_time_05,0.0235396806857,4,response_time,pc07,yeo17_ifs
response_time_06,0.0287028090928,5,response_time,pc07,yeo17_ifs
response_time_07,0.0329123786803,6,response_time,pc07,yeo17_ifs
response_time_08,0.0239483547015,7,response_time,pc07,yeo17_ifs
response_time_09,0.000331490735673,8,response_time,pc07,yeo17_ifs
response_time_10,-0.0186361057524,9,response_time,pc07,yeo17_ifs
response_time_11,-0.0212225306225,10,response_time,pc07,yeo17_ifs
response_time_12,-0.0146741763341,11,response_time,pc07,yeo17_ifs
response_time_13,-0.0114407127798,12,response_time,pc07,yeo17_ifs
response_time_14,-0.00882384873377,13,response_time,pc07,yeo17_ifs
response_time_15,-0.0113405676616,14,response_time,pc07,yeo17_ifs
response_time_16,-0.015567622237,15,response_time,pc07,yeo17_ifs
response_time_17,-0.0105951405524,16,response_time,pc07,yeo17_ifs
response_time_18,0.000446931597751,17,response_time,pc07,yeo17_ifs
response_time_19,-0.00246437497803,18,response_time,pc07,yeo17_ifs
response_time_20,-0.013388098915,19,response_time,pc07,yeo17_ifs
response_time_21,-0.0139895755204,20,response_time,pc07,yeo17_ifs
response_time_22,-0.00225155330428,21,response_time,pc07,yeo17_ifs
response_time_23,-0.000823200392666,22,response_time,pc07,yeo17_ifs
stim_00,0.016000866204,-1,stim,pc07,yeo17_ifs
stim_01,0.0207258930967,0,stim,pc07,yeo17_ifs
stim_02,0.055070480984,1,stim,pc07,yeo17_ifs
stim_03,0.118872058153,2,stim,pc07,yeo17_ifs
stim_04,0.174945490286,3,stim,pc07,yeo17_ifs
stim_05,0.182038247678,4,stim,pc07,yeo17_ifs
stim_06,0.139130623312,5,stim,pc07,yeo17_ifs
stim_07,0.0853804011323,6,stim,pc07,yeo17_ifs
stim_08,0.0429891349037,7,stim,pc07,yeo17_ifs
stim_09,0.0151507235465,8,stim,pc07,yeo17_ifs
stim_10,0.00270478006675,9,stim,pc07,yeo17_ifs
stim_11,0.00378366157383,10,stim,pc07,yeo17_ifs
stim_12,0.00736470099048,11,stim,pc07,yeo17_ifs
stim_13,0.00405784321866,12,stim,pc07,yeo17_ifs
stim_14,0.00483377484105,13,stim,pc07,yeo17_ifs
stim_15,0.00690761028458,14,stim,pc07,yeo17_ifs
stim_16,0.0025217463769,15,stim,pc07,yeo17_ifs
stim_17,-0.00508460043627,16,stim,pc07,yeo17_ifs
stim_18,-0.0115412426095,17,stim,pc07,yeo17_ifs
stim_19,-0.0159730213645,18,stim,pc07,yeo17_ifs
stim_20,-0.0154752557898,19,stim,pc07,yeo17_ifs
stim_21,-0.0140254480263,20,stim,pc07,yeo17_ifs
stim_22,-0.00951913943235,21,stim,pc07,yeo17_ifs
stim_23,-0.0045380648426,22,stim,pc07,yeo17_ifs
error_00,-0.021826263475,-1,error,pc07,yeo17_ifs
error_01,-0.0323744276431,0,error,pc07,yeo17_ifs
error_02,-0.0174262905893,1,error,pc07,yeo17_ifs
error_03,0.0111351226125,2,error,pc07,yeo17_ifs
error_04,0.0240885717833,3,error,pc07,yeo17_ifs
error_05,0.0252381612515,4,error,pc07,yeo17_ifs
error_06,0.0360264839661,5,error,pc07,yeo17_ifs
error_07,0.0583063362157,6,error,pc07,yeo17_ifs
error_08,0.073471256923,7,error,pc07,yeo17_ifs
error_09,0.0608314844889,8,error,pc07,yeo17_ifs
error_10,0.023380025894,9,error,pc07,yeo17_ifs
error_11,-0.00560805170965,10,error,pc07,yeo17_ifs
error_12,-0.00977074690511,11,error,pc07,yeo17_ifs
error_13,-0.000684865974673,12,error,pc07,yeo17_ifs
error_14,-0.0115295352397,13,error,pc07,yeo17_ifs
error_15,-0.026870656985,14,error,pc07,yeo17_ifs
error_16,-0.0173542478905,15,error,pc07,yeo17_ifs
error_17,0.0231766111701,16,error,pc07,yeo17_ifs
error_18,0.0368349488802,17,error,pc07,yeo17_ifs
error_19,0.0111882042696,18,error,pc07,yeo17_ifs
error_20,-0.0122902939133,19,error,pc07,yeo17_ifs
error_21,-0.0101696325552,20,error,pc07,yeo17_ifs
error_22,-0.000656091690693,21,error,pc07,yeo17_ifs
error_23,-0.00735072499241,22,error,pc07,yeo17_ifs
cpe_cue_00,0.00153544132964,-1,cpe_cue,pc07,yeo17_ips
cpe_cue_01,0.000821299710809,0,cpe_cue,pc07,yeo17_ips
cpe_cue_02,0.0054682598231,1,cpe_cue,pc07,yeo17_ips
cpe_cue_03,0.0118266129709,2,cpe_cue,pc07,yeo17_ips
cpe_cue_04,0.0146138422935,3,cpe_cue,pc07,yeo17_ips
cpe_cue_05,0.0136276738504,4,cpe_cue,pc07,yeo17_ips
cpe_cue_06,0.0107310947053,5,cpe_cue,pc07,yeo17_ips
cpe_cue_07,0.00954663487502,6,cpe_cue,pc07,yeo17_ips
cpe_cue_08,0.0079336898118,7,cpe_cue,pc07,yeo17_ips
cpe_cue_09,0.00206659259849,8,cpe_cue,pc07,yeo17_ips
cpe_cue_10,-0.0036766691343,9,cpe_cue,pc07,yeo17_ips
cpe_cue_11,0.00120846757773,10,cpe_cue,pc07,yeo17_ips
cpe_cue_12,0.00985010485588,11,cpe_cue,pc07,yeo17_ips
cpe_cue_13,0.0112341350108,12,cpe_cue,pc07,yeo17_ips
cpe_cue_14,0.00551294843198,13,cpe_cue,pc07,yeo17_ips
cpe_cue_15,0.00277754185273,14,cpe_cue,pc07,yeo17_ips
cpe_cue_16,0.00604955108911,15,cpe_cue,pc07,yeo17_ips
cpe_cue_17,0.0088307335967,16,cpe_cue,pc07,yeo17_ips
cpe_cue_18,0.00903012955446,17,cpe_cue,pc07,yeo17_ips
cpe_cue_19,0.00228667069954,18,cpe_cue,pc07,yeo17_ips
cpe_cue_20,-0.00457703293399,19,cpe_cue,pc07,yeo17_ips
cpe_cue_21,-0.00292871697447,20,cpe_cue,pc07,yeo17_ips
cpe_cue_22,0.00344642559836,21,cpe_cue,pc07,yeo17_ips
cpe_cue_23,0.00186261860831,22,cpe_cue,pc07,yeo17_ips
cue_00,0.0140040903377,-1,cue,pc07,yeo17_ips
cue_01,0.0230912769505,0,cue,pc07,yeo17_ips
cue_02,0.0517964249433,1,cue,pc07,yeo17_ips
cue_03,0.0926636186153,2,cue,pc07,yeo17_ips
cue_04,0.113062522718,3,cue,pc07,yeo17_ips
cue_05,0.10017877822,4,cue,pc07,yeo17_ips
cue_06,0.0663172073363,5,cue,pc07,yeo17_ips
cue_07,0.0331761449653,6,cue,pc07,yeo17_ips
cue_08,0.0118527083406,7,cue,pc07,yeo17_ips
cue_09,0.00177798683836,8,cue,pc07,yeo17_ips
cue_10,-0.00482988682842,9,cue,pc07,yeo17_ips
cue_11,-0.00448825353955,10,cue,pc07,yeo17_ips
cue_12,-0.00163086002445,11,cue,pc07,yeo17_ips
cue_13,-0.00377827634332,12,cue,pc07,yeo17_ips
cue_14,-0.0133997142376,13,cue,pc07,yeo17_ips
cue_15,-0.0177608148604,14,cue,pc07,yeo17_ips
cue_16,-0.0140519688061,15,cue,pc07,yeo17_ips
cue_17,-0.0115514868895,16,cue,pc07,yeo17_ips
cue_18,-0.00855071384775,17,cue,pc07,yeo17_ips
cue_19,-0.00281373786284,18,cue,pc07,yeo17_ips
cue_20,0.00209412443744,19,cue,pc07,yeo17_ips
cue_21,0.00518340554731,20,cue,pc07,yeo17_ips
cue_22,0.00605914306455,21,cue,pc07,yeo17_ips
cue_23,0.00811494824156,22,cue,pc07,yeo17_ips
cpe_stim_00,0.00605402807894,-1,cpe_stim,pc07,yeo17_ips
cpe_stim_01,0.00686757960226,0,cpe_stim,pc07,yeo17_ips
cpe_stim_02,0.00548512523708,1,cpe_stim,pc07,yeo17_ips
cpe_stim_03,0.00846468103674,2,cpe_stim,pc07,yeo17_ips
cpe_stim_04,0.0125535905587,3,cpe_stim,pc07,yeo17_ips
cpe_stim_05,0.010969595805,4,cpe_stim,pc07,yeo17_ips
cpe_stim_06,0.00596172104459,5,cpe_stim,pc07,yeo17_ips
cpe_stim_07,0.00329727637284,6,cpe_stim,pc07,yeo17_ips
cpe_stim_08,0.00111690620508,7,cpe_stim,pc07,yeo17_ips
cpe_stim_09,-0.0025258851786,8,cpe_stim,pc07,yeo17_ips
cpe_stim_10,-0.00847763683006,9,cpe_stim,pc07,yeo17_ips
cpe_stim_11,-0.0175409796546,10,cpe_stim,pc07,yeo17_ips
cpe_stim_12,-0.0269723382044,11,cpe_stim,pc07,yeo17_ips
cpe_stim_13,-0.0250073350396,12,cpe_stim,pc07,yeo17_ips
cpe_stim_14,-0.018708899524,13,cpe_stim,pc07,yeo17_ips
cpe_stim_15,-0.0148132217716,14,cpe_stim,pc07,yeo17_ips
cpe_stim_16,-0.0162488007389,15,cpe_stim,pc07,yeo17_ips
cpe_stim_17,-0.00867873424003,16,cpe_stim,pc07,yeo17_ips
cpe_stim_18,2.4599086572e-05,17,cpe_stim,pc07,yeo17_ips
cpe_stim_19,-0.000380422308323,18,cpe_stim,pc07,yeo17_ips
cpe_stim_20,-0.0113947494707,19,cpe_stim,pc07,yeo17_ips
cpe_stim_21,-0.0109985714863,20,cpe_stim,pc07,yeo17_ips
cpe_stim_22,-0.00514838747256,21,cpe_stim,pc07,yeo17_ips
cpe_stim_23,-0.00677200063112,22,cpe_stim,pc07,yeo17_ips
response_time_00,-0.00252987970781,-1,response_time,pc07,yeo17_ips
response_time_01,0.00415427707709,0,response_time,pc07,yeo17_ips
response_time_02,0.0124753834082,1,response_time,pc07,yeo17_ips
response_time_03,0.0249860261194,2,response_time,pc07,yeo17_ips
response_time_04,0.0366933282913,3,response_time,pc07,yeo17_ips
response_time_05,0.0429739874411,4,response_time,pc07,yeo17_ips
response_time_06,0.0485574876219,5,response_time,pc07,yeo17_ips
response_time_07,0.0500587435491,6,response_time,pc07,yeo17_ips
response_time_08,0.0360942096083,7,response_time,pc07,yeo17_ips
response_time_09,0.00923828961349,8,response_time,pc07,yeo17_ips
response_time_10,-0.0103453678004,9,response_time,pc07,yeo17_ips
response_time_11,-0.0143552308554,10,response_time,pc07,yeo17_ips
response_time_12,-0.0119298369022,11,response_time,pc07,yeo17_ips
response_time_13,-0.0148403561455,12,response_time,pc07,yeo17_ips
response_time_14,-0.0154427176964,13,response_time,pc07,yeo17_ips
response_time_15,-0.0170015838238,14,response_time,pc07,yeo17_ips
response_time_16,-0.0225002776097,15,response_time,pc07,yeo17_ips
response_time_17,-0.0218447392725,16,response_time,pc07,yeo17_ips
response_time_18,-0.0124191421126,17,response_time,pc07,yeo17_ips
response_time_19,-0.00871850679732,18,response_time,pc07,yeo17_ips
response_time_20,-0.0132190967281,19,response_time,pc07,yeo17_ips
response_time_21,-0.0137971881863,20,response_time,pc07,yeo17_ips
response_time_22,-0.00758987957407,21,response_time,pc07,yeo17_ips
response_time_23,-0.0080456099259,22,response_time,pc07,yeo17_ips
stim_00,0.00810698768778,-1,stim,pc07,yeo17_ips
stim_01,0.0132550665402,0,stim,pc07,yeo17_ips
stim_02,0.0553503461597,1,stim,pc07,yeo17_ips
stim_03,0.131219231396,2,stim,pc07,yeo17_ips
stim_04,0.198670719388,3,stim,pc07,yeo17_ips
stim_05,0.217239259486,4,stim,pc07,yeo17_ips
stim_06,0.182483281491,5,stim,pc07,yeo17_ips
stim_07,0.12545307082,6,stim,pc07,yeo17_ips
stim_08,0.0722325874973,7,stim,pc07,yeo17_ips
stim_09,0.0319055123488,8,stim,pc07,yeo17_ips
stim_10,0.00679092260965,9,stim,pc07,yeo17_ips
stim_11,-0.00174398180322,10,stim,pc07,yeo17_ips
stim_12,-0.00367843550793,11,stim,pc07,yeo17_ips
stim_13,-0.0106176813306,12,stim,pc07,yeo17_ips
stim_14,-0.0119234165555,13,stim,pc07,yeo17_ips
stim_15,-0.00870726816263,14,stim,pc07,yeo17_ips
stim_16,-0.00817315984286,15,stim,pc07,yeo17_ips
stim_17,-0.014946052719,16,stim,pc07,yeo17_ips
stim_18,-0.0248852615332,17,stim,pc07,yeo17_ips
stim_19,-0.0280503769098,18,stim,pc07,yeo17_ips
stim_20,-0.0258223335587,19,stim,pc07,yeo17_ips
stim_21,-0.0241513527179,20,stim,pc07,yeo17_ips
stim_22,-0.0191545742091,21,stim,pc07,yeo17_ips
stim_23,-0.0152785114158,22,stim,pc07,yeo17_ips
error_00,-0.00420659728471,-1,error,pc07,yeo17_ips
error_01,-0.0135433670324,0,error,pc07,yeo17_ips
error_02,-0.0251107180439,1,error,pc07,yeo17_ips
error_03,-0.0275780886852,2,error,pc07,yeo17_ips
error_04,-0.0130062378269,3,error,pc07,yeo17_ips
error_05,0.0148090451694,4,error,pc07,yeo17_ips
error_06,0.0429669863635,5,error,pc07,yeo17_ips
error_07,0.0707341887744,6,error,pc07,yeo17_ips
error_08,0.0958648166705,7,error,pc07,yeo17_ips
error_09,0.0941710630059,8,error,pc07,yeo17_ips
error_10,0.0612474024329,9,error,pc07,yeo17_ips
error_11,0.0269373635954,10,error,pc07,yeo17_ips
error_12,0.0202884155006,11,error,pc07,yeo17_ips
error_13,0.0350482773049,12,error,pc07,yeo17_ips
error_14,0.0293067445896,13,error,pc07,yeo17_ips
error_15,0.0106498146949,14,error,pc07,yeo17_ips
error_16,0.00550278866444,15,error,pc07,yeo17_ips
error_17,0.0340474737338,16,error,pc07,yeo17_ips
error_18,0.0498277470426,17,error,pc07,yeo17_ips
error_19,0.0250857979249,18,error,pc07,yeo17_ips
error_20,-0.00978568600065,19,error,pc07,yeo17_ips
error_21,-0.0231584318562,20,error,pc07,yeo17_ips
error_22,-0.0132682805087,21,error,pc07,yeo17_ips
error_23,0.00256869685483,22,error,pc07,yeo17_ips
cpe_cue_00,0.00196015000068,-1,cpe_cue,pc07,yeo17_mspl
cpe_cue_01,-0.000160723602398,0,cpe_cue,pc07,yeo17_mspl
cpe_cue_02,-0.00149143937047,1,cpe_cue,pc07,yeo17_mspl
cpe_cue_03,0.00196980145371,2,cpe_cue,pc07,yeo17_mspl
cpe_cue_04,0.00472151882729,3,cpe_cue,pc07,yeo17_mspl
cpe_cue_05,0.000305614837462,4,cpe_cue,pc07,yeo17_mspl
cpe_cue_06,-0.00849986159791,5,cpe_cue,pc07,yeo17_mspl
cpe_cue_07,-0.00858625227089,6,cpe_cue,pc07,yeo17_mspl
cpe_cue_08,-0.00133409560688,7,cpe_cue,pc07,yeo17_mspl
cpe_cue_09,0.00130188687212,8,cpe_cue,pc07,yeo17_mspl
cpe_cue_10,-0.00177044827337,9,cpe_cue,pc07,yeo17_mspl
cpe_cue_11,-0.000126066750643,10,cpe_cue,pc07,yeo17_mspl
cpe_cue_12,0.00451623322838,11,cpe_cue,pc07,yeo17_mspl
cpe_cue_13,0.00323975151533,12,cpe_cue,pc07,yeo17_mspl
cpe_cue_14,-0.00171833572266,13,cpe_cue,pc07,yeo17_mspl
cpe_cue_15,-0.00161514361966,14,cpe_cue,pc07,yeo17_mspl
cpe_cue_16,0.00267651070398,15,cpe_cue,pc07,yeo17_mspl
cpe_cue_17,0.00716805803088,16,cpe_cue,pc07,yeo17_mspl
cpe_cue_18,0.00878779777017,17,cpe_cue,pc07,yeo17_mspl
cpe_cue_19,0.00391464014764,18,cpe_cue,pc07,yeo17_mspl
cpe_cue_20,-0.00118347352482,19,cpe_cue,pc07,yeo17_mspl
cpe_cue_21,0.00259848243769,20,cpe_cue,pc07,yeo17_mspl
cpe_cue_22,0.0085731357329,21,cpe_cue,pc07,yeo17_mspl
cpe_cue_23,0.00251269209893,22,cpe_cue,pc07,yeo17_mspl
cue_00,0.00785037050782,-1,cue,pc07,yeo17_mspl
cue_01,0.00965873334719,0,cue,pc07,yeo17_mspl
cue_02,0.0190002491518,1,cue,pc07,yeo17_mspl
cue_03,0.0284955840229,2,cue,pc07,yeo17_mspl
cue_04,0.0229868679116,3,cue,pc07,yeo17_mspl
cue_05,0.00564321768157,4,cue,pc07,yeo17_mspl
cue_06,-0.0143406995685,5,cue,pc07,yeo17_mspl
cue_07,-0.0262394021975,6,cue,pc07,yeo17_mspl
cue_08,-0.0250270354345,7,cue,pc07,yeo17_mspl
cue_09,-0.0157311277689,8,cue,pc07,yeo17_mspl
cue_10,-0.00891515715609,9,cue,pc07,yeo17_mspl
cue_11,-0.00115066427609,10,cue,pc07,yeo17_mspl
cue_12,0.00631256396713,11,cue,pc07,yeo17_mspl
cue_13,0.0052635462235,12,cue,pc07,yeo17_mspl
cue_14,-0.000664432081392,13,cue,pc07,yeo17_mspl
cue_15,-0.00304656655879,14,cue,pc07,yeo17_mspl
cue_16,-0.00297593312454,15,cue,pc07,yeo17_mspl
cue_17,-0.00644890312955,16,cue,pc07,yeo17_mspl
cue_18,-0.00851222043887,17,cue,pc07,yeo17_mspl
cue_19,-0.0116297919941,18,cue,pc07,yeo17_mspl
cue_20,-0.0182637341171,19,cue,pc07,yeo17_mspl
cue_21,-0.0190970843635,20,cue,pc07,yeo17_mspl
cue_22,-0.0117188307533,21,cue,pc07,yeo17_mspl
cue_23,-0.0016811904962,22,cue,pc07,yeo17_mspl
cpe_stim_00,0.00228670673042,-1,cpe_stim,pc07,yeo17_mspl
cpe_stim_01,-4.28714245204e-05,0,cpe_stim,pc07,yeo17_mspl
cpe_stim_02,0.00210873393111,1,cpe_stim,pc07,yeo17_mspl
cpe_stim_03,0.0146201841372,2,cpe_stim,pc07,yeo17_mspl
cpe_stim_04,0.023476559295,3,cpe_stim,pc07,yeo17_mspl
cpe_stim_05,0.0157806983451,4,cpe_stim,pc07,yeo17_mspl
cpe_stim_06,0.00218143017052,5,cpe_stim,pc07,yeo17_mspl
cpe_stim_07,-0.00500928986209,6,cpe_stim,pc07,yeo17_mspl
cpe_stim_08,-0.00792665226991,7,cpe_stim,pc07,yeo17_mspl
cpe_stim_09,-0.0114193358542,8,cpe_stim,pc07,yeo17_mspl
cpe_stim_10,-0.0129406267452,9,cpe_stim,pc07,yeo17_mspl
cpe_stim_11,-0.00990625822993,10,cpe_stim,pc07,yeo17_mspl
cpe_stim_12,-0.00724694551577,11,cpe_stim,pc07,yeo17_mspl
cpe_stim_13,-0.00965221891073,12,cpe_stim,pc07,yeo17_mspl
cpe_stim_14,-0.0142669194526,13,cpe_stim,pc07,yeo17_mspl
cpe_stim_15,-0.0129697754901,14,cpe_stim,pc07,yeo17_mspl
cpe_stim_16,-0.00908961160087,15,cpe_stim,pc07,yeo17_mspl
cpe_stim_17,-0.00249620079009,16,cpe_stim,pc07,yeo17_mspl
cpe_stim_18,0.000196907444496,17,cpe_stim,pc07,yeo17_mspl
cpe_stim_19,-0.00658879089641,18,cpe_stim,pc07,yeo17_mspl
cpe_stim_20,-0.0192271426742,19,cpe_stim,pc07,yeo17_mspl
cpe_stim_21,-0.0190578688426,20,cpe_stim,pc07,yeo17_mspl
cpe_stim_22,-0.00799499548093,21,cpe_stim,pc07,yeo17_mspl
cpe_stim_23,-0.00174984512103,22,cpe_stim,pc07,yeo17_mspl
response_time_00,-0.0122842746414,-1,response_time,pc07,yeo17_mspl
response_time_01,-0.0193216504706,0,response_time,pc07,yeo17_mspl
response_time_02,-0.0185281301477,1,response_time,pc07,yeo17_mspl
response_time_03,-0.000801326609492,2,response_time,pc07,yeo17_mspl
response_time_04,0.0209926572481,3,response_time,pc07,yeo17_mspl
response_time_05,0.0275437844011,4,response_time,pc07,yeo17_mspl
response_time_06,0.0239972085229,5,response_time,pc07,yeo17_mspl
response_time_07,0.0228842804242,6,response_time,pc07,yeo17_mspl
response_time_08,0.0172064577474,7,response_time,pc07,yeo17_mspl
response_time_09,-0.00105007960352,8,response_time,pc07,yeo17_mspl
response_time_10,-0.0177455616085,9,response_time,pc07,yeo17_mspl
response_time_11,-0.0176094229091,10,response_time,pc07,yeo17_mspl
response_time_12,-0.00834697847699,11,response_time,pc07,yeo17_mspl
response_time_13,-0.00346561352013,12,response_time,pc07,yeo17_mspl
response_time_14,-0.00703180751866,13,response_time,pc07,yeo17_mspl
response_time_15,-0.0175143191359,14,response_time,pc07,yeo17_mspl
response_time_16,-0.0297004194892,15,response_time,pc07,yeo17_mspl
response_time_17,-0.0276920242077,16,response_time,pc07,yeo17_mspl
response_time_18,-0.0130523878635,17,response_time,pc07,yeo17_mspl
response_time_19,-0.00620626732388,18,response_time,pc07,yeo17_mspl
response_time_20,-0.0106864270284,19,response_time,pc07,yeo17_mspl
response_time_21,-0.0133501980149,20,response_time,pc07,yeo17_mspl
response_time_22,-0.00888199318287,21,response_time,pc07,yeo17_mspl
response_time_23,-0.00910661842285,22,response_time,pc07,yeo17_mspl
stim_00,0.00383754038415,-1,stim,pc07,yeo17_mspl
stim_01,0.011950685565,0,stim,pc07,yeo17_mspl
stim_02,0.0437223216166,1,stim,pc07,yeo17_mspl
stim_03,0.0809700156181,2,stim,pc07,yeo17_mspl
stim_04,0.0959726745962,3,stim,pc07,yeo17_mspl
stim_05,0.0752586508199,4,stim,pc07,yeo17_mspl
stim_06,0.0268517038431,5,stim,pc07,yeo17_mspl
stim_07,-0.025626584217,6,stim,pc07,yeo17_mspl
stim_08,-0.0656580456389,7,stim,pc07,yeo17_mspl
stim_09,-0.0910641114495,8,stim,pc07,yeo17_mspl
stim_10,-0.103579124059,9,stim,pc07,yeo17_mspl
stim_11,-0.0994471627271,10,stim,pc07,yeo17_mspl
stim_12,-0.0873888794717,11,stim,pc07,yeo17_mspl
stim_13,-0.0753115710527,12,stim,pc07,yeo17_mspl
stim_14,-0.0597885993906,13,stim,pc07,yeo17_mspl
stim_15,-0.0380574648377,14,stim,pc07,yeo17_mspl
stim_16,-0.0192866920016,15,stim,pc07,yeo17_mspl
stim_17,-0.00938304560478,16,stim,pc07,yeo17_mspl
stim_18,-0.0063890303389,17,stim,pc07,yeo17_mspl
stim_19,-0.00571093051878,18,stim,pc07,yeo17_mspl
stim_20,-0.00976617319659,19,stim,pc07,yeo17_mspl
stim_21,-0.0205201177203,20,stim,pc07,yeo17_mspl
stim_22,-0.0240191890167,21,stim,pc07,yeo17_mspl
stim_23,-0.0189910619317,22,stim,pc07,yeo17_mspl
error_00,-0.0133835445184,-1,error,pc07,yeo17_mspl
error_01,-0.0226274859273,0,error,pc07,yeo17_mspl
